index,exec_time_us,loop_time_us,adc_time_us,heater_time_us,temp_get_time_us,e2e_time_us,temp_c,free_heap,cpu_core0,cpu_core1,cpu_overall,temp_mutex_wait,metrics_mutex_wait
0,101158435,101107,77,474,79,33231,41.55,133956,0.13,19.17,9.65,12,4
1,,100964,86,122,115,33578,41.85,133956,0.00,16.01,8.01,12,4
2,,100891,77,118,119,32748,41.15,133956,0.00,15.60,7.80,12,4
3,,101109,77,127,120,31857,41.15,133956,0.00,15.59,7.80,12,4
4,,101001,86,117,119,30630,41.48,133956,0.00,15.60,7.80,12,4
5,,100999,77,118,120,29747,40.82,133956,0.00,15.60,7.80,12,4
6,,101000,77,118,119,28748,40.76,133956,0.00,15.59,7.80,12,4
7,,100988,77,117,119,28609,41.15,133956,0.00,16.47,8.24,12,4
8,,100931,77,188,120,102747,40.36,133956,0.13,19.10,9.62,12,4
9,,100986,161,52,111,179749,40.58,133956,0.00,16.01,8.01,16,6
10,,101104,77,49,116,55874,40.42,133956,0.00,15.60,7.80,20,4
11,,101000,87,126,115,40601,41.82,133956,0.00,15.60,7.80,12,5
12,,100891,77,126,115,18619,42.33,133956,0.00,15.59,7.80,12,4
13,,101109,77,136,116,96748,42.24,133956,0.00,15.60,7.80,12,4
14,,101001,78,126,115,81605,42.33,133956,0.00,15.60,7.80,12,5
15,,100999,77,127,116,57603,41.85,133956,0.00,15.59,7.80,12,4
16,,101000,77,126,115,35742,41.94,133956,0.00,19.31,9.65,12,4
17,,100891,82,126,115,112688,41.94,133956,4.70,15.34,10.02,12,4
18,,101109,77,136,116,81742,41.52,133956,0.00,15.60,7.80,12,4
19,,101001,77,126,115,62600,41.52,133956,0.00,15.60,7.80,12,4
20,,100999,78,127,116,52743,41.55,133956,0.00,15.60,7.80,12,5
21,,101000,77,126,115,28598,41.15,133956,0.00,15.59,7.80,12,4
22,,100891,77,126,115,107823,41.18,133956,0.00,15.60,7.80,12,4
23,,101003,87,136,116,82748,41.15,133956,0.00,15.60,7.80,12,5
24,,101002,77,48,115,69605,40.85,133956,0.00,16.47,8.23,12,4
25,,100998,77,49,116,47743,40.76,133956,0.13,19.10,9.62,13,4
26,,101000,82,48,115,118748,40.76,133956,0.00,16.02,8.01,12,4
27,,100891,77,48,115,90619,40.42,133956,0.00,15.59,7.80,12,4
28,,101109,77,58,116,167750,40.42,133956,0.00,15.60,7.80,12,4
29,,101002,84,48,115,42618,40.76,133956,0.00,15.60,7.80,12,4
30,,100998,77,49,116,117742,39.97,133956,0.00,15.59,7.80,12,4
31,,101000,77,48,115,96748,40.09,133956,0.00,15.60,7.80,12,4
32,,100891,91,48,115,76605,40.39,133956,0.00,16.47,8.24,12,5
33,,101109,77,58,116,54623,39.55,133956,0.13,19.09,9.61,12,4
34,,101002,77,48,115,33606,39.70,133956,0.00,16.01,8.01,12,4
35,,100998,84,49,116,105626,39.88,133956,0.00,15.60,7.80,12,4
36,,101000,77,48,115,78618,39.55,133956,0.00,15.59,7.80,12,4
37,,100891,77,48,115,55874,39.42,133956,0.00,15.60,7.80,12,4
38,,101109,90,58,116,35749,39.61,133956,0.00,15.60,7.80,12,4
39,,101098,77,48,115,14601,39.30,133956,0.00,15.59,7.80,12,4
40,,100904,77,118,116,86748,38.88,133956,0.00,15.60,7.80,12,4
41,,100997,78,49,116,165603,39.24,133956,0.01,16.60,8.30,8,5
42,,101114,77,49,114,45606,40.00,133956,0.12,19.16,9.64,8,4
43,,100993,77,127,238,,41.06,133956,0.00,16.01,8.01,12,4
44,,101001,81,126,111,,42.09,133956,0.00,15.60,7.80,8,4
45,,100999,65,127,112,,41.48,133956,0.00,15.59,7.80,4,4
46,,101000,73,127,111,,41.52,133956,0.00,15.60,7.80,8,4
47,,100785,83,127,111,,41.88,133956,0.00,15.60,7.80,8,4
48,,101215,73,58,113,,41.24,133956,0.00,15.59,7.80,8,4
49,,100896,73,126,111,,40.91,133956,0.00,16.47,8.24,8,4
50,,101000,73,49,112,,41.52,133956,0.17,19.93,10.05,8,4
51,,101104,73,49,116,,40.76,133956,0.00,16.03,8.01,8,4
52,,100775,73,127,111,,40.82,133956,0.00,15.60,7.80,8,4
53,,101121,78,52,114,,41.12,133956,0.00,15.60,7.80,8,4
54,,101000,73,49,116,,40.48,133956,0.00,15.59,7.80,8,4
55,,101000,73,49,112,,40.39,133956,0.00,15.60,7.80,8,4
56,,101000,73,49,116,,40.76,133956,0.00,15.60,7.80,8,4
57,,100879,73,49,116,,40.36,133956,0.00,16.47,8.24,8,4
58,,101121,73,52,114,,39.94,133956,0.00,18.43,9.21,9,4
59,,101001,83,49,116,,40.27,133956,4.70,15.34,10.02,8,5
60,,100999,73,49,117,,39.97,133956,0.00,15.60,7.80,8,4
61,,101000,73,49,116,,39.67,133956,0.00,15.60,7.80,8,4
62,,100868,78,49,116,,39.94,133956,0.00,15.60,7.80,8,4
63,,101132,73,49,109,,39.64,133956,0.00,15.59,7.80,8,4
64,,101001,73,49,116,,39.64,133956,0.00,15.60,7.80,8,4
65,,100999,74,49,117,,39.58,133956,0.00,15.60,7.80,8,5
66,,101000,73,49,116,,39.18,133956,0.00,16.57,8.28,8,4
