index, exec_time_us, loop_time_us, adc_time_us, heater_time_us, temp_get_time_us, e2e_time_us, free_heap, cpu_core0, cpu_core1, cpu_overall, temp_mutex_wait, metrics_mutex_wait
  145,             ,        10008,          88,               ,               71,            ,     85588,      6.10,     27.18,       16.64,               8,                 17
  146,             ,        10000,          88,               ,               71,            ,     85588,      0.00,     28.92,       14.46,               8,                 16
  147,             ,        10000,          88,               ,               71,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  148,             ,         9996,          88,               ,               71,            ,     85588,      0.00,     28.89,       14.45,               8,                 16
  149,             ,        11162,          88,               ,               72,            ,     85588,      0.00,     29.98,       14.99,               8,                 16
  150,             ,        10834,          88,               ,               78,            ,     85588,      6.10,     27.18,       16.64,               8,                 16
  151,             ,        10008,          88,               ,               71,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  152,             ,        10000,          92,               ,               71,            ,     85588,      0.00,     28.91,       14.45,               8,                 16
  153,             ,        10000,          94,               ,               71,            ,     85588,      0.00,     28.89,       14.45,               8,                 16
  154,             ,         9996,          94,               ,               71,            ,     85588,      0.00,     29.97,       14.98,               8,                 16
  155,             ,        11162,          88,               ,               72,            ,     85588,      6.10,     27.16,       16.63,               8,                 16
  156,             ,        10834,          88,               ,               77,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  157,             ,        10008,          88,               ,               71,            ,     85588,      0.00,     28.91,       14.45,               8,                 16
  158,             ,        10000,          88,               ,               71,            ,     85588,      0.00,     28.89,       14.45,               8,                 16
  159,             ,        10000,          88,               ,               71,            ,     85588,      0.00,     29.96,       14.98,               8,                 16
  160,             ,         9996,          97,               ,               71,            ,     85588,      6.10,     27.16,       16.63,               8,                 16
  161,             ,        11162,          96,               ,               72,            ,     85588,      0.00,     28.91,       14.45,               8,                 16
  162,             ,        10834,          88,               ,               77,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  163,             ,        10008,          92,               ,               71,            ,     85588,      0.00,     28.89,       14.45,               8,                 16
  164,             ,        10000,          86,               ,               71,            ,     85588,      0.00,     29.97,       14.98,               8,                 16
  165,             ,        10000,          88,               ,               71,            ,     85588,      6.10,     27.17,       16.63,               8,                 16
  166,             ,         9996,          88,               ,               71,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  167,             ,        11162,          88,               ,               72,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  168,             ,        10834,          96,               ,               77,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  169,             ,        10008,          96,               ,               71,            ,     85588,      0.00,     29.96,       14.98,               8,                 17
  170,             ,        10000,          88,               ,               71,            ,     85588,      6.10,     27.19,       16.64,               8,                 16
  171,             ,        10000,          88,               ,               71,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  172,             ,         9996,          88,               ,               71,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  173,             ,        11162,          92,               ,               72,            ,     85588,      0.00,     28.91,       14.45,               8,                 16
  174,             ,        10834,          86,               ,               77,            ,     85588,      0.00,     29.97,       14.98,               8,                 16
  175,             ,        10008,          88,               ,               71,            ,     85588,      6.10,     27.17,       16.63,               8,                 16
  176,             ,        10000,          96,               ,               71,            ,     85588,      0.00,     28.89,       14.45,               8,                 16
  177,             ,        10000,          96,               ,               71,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  178,             ,         9996,          88,               ,               71,            ,     85588,      0.00,     28.89,       14.45,               8,                 16
  179,             ,        11162,          88,               ,               72,            ,     85588,      0.00,     29.96,       14.98,               8,                 16
  180,             ,        10834,          88,               ,               78,            ,     85588,      6.10,     27.18,       16.64,               8,                 16
  181,             ,        10008,          88,               ,               71,            ,     85588,      0.00,     28.91,       14.45,               8,                 16
  182,             ,        10000,          88,               ,               71,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  183,             ,        10000,          92,               ,               71,            ,     85588,      0.00,     28.89,       14.45,               8,                 16
  184,             ,         9996,          99,               ,               71,            ,     85588,      0.00,     29.97,       14.98,               8,                 16
  185,             ,        11162,          96,               ,               72,            ,     85588,      6.10,     27.19,       16.64,               8,                 16
  186,             ,        10834,          88,               ,               78,            ,     85588,      0.00,     28.93,       14.46,               8,                 16
  187,             ,        10008,          88,               ,               71,            ,     85588,      0.00,     28.91,       14.45,               8,                 16
  188,             ,        10000,          88,               ,               71,            ,     85588,      0.00,     28.89,       14.45,               8,                 16
  189,             ,        10000,          88,               ,               71,            ,     85588,      0.00,     29.97,       14.98,               8,                 16
  190,             ,         9996,          88,               ,               71,            ,     85588,      6.10,     27.16,       16.63,               8,                 16
  191,             ,        11162,          88,               ,               72,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  192,             ,        10834,          88,               ,               77,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  193,             ,        10008,          91,               ,               71,            ,     85588,      0.00,     28.89,       14.45,               8,                 16
  194,             ,        10000,          95,               ,               71,            ,     85588,      0.00,     29.96,       14.98,               8,                 17
  195,             ,        10000,          94,               ,               71,            ,     85588,      6.10,     27.17,       16.63,               8,                 16
  196,             ,         9996,          88,               ,               71,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  197,             ,        11162,          88,               ,               72,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  198,             ,        10834,          88,               ,               78,            ,     85588,      0.00,     28.89,       14.45,               8,                 16
  199,             ,        10008,          88,               ,               71,            ,     85588,      0.00,     29.98,       14.99,               8,                 16
  200,             ,        10000,          88,               ,               71,            ,     85588,      6.10,     27.17,       16.63,               8,                 16
  201,             ,        10000,          88,               ,               71,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  202,             ,         9996,          88,               ,               71,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  203,             ,        11162,          88,               ,               72,            ,     85588,      0.00,     28.89,       14.45,               8,                 16
  204,             ,        10834,          92,               ,               78,            ,     85588,      0.00,     29.97,       14.98,               8,                 16
  205,             ,        10008,          94,               ,               71,            ,     85588,      6.10,     27.16,       16.63,               8,                 16
  206,             ,        10000,          94,               ,               71,            ,     85588,      0.00,     28.91,       14.45,               8,                 16
  207,             ,        10000,          88,               ,               71,            ,     85588,      0.00,     28.91,       14.45,               8,                 16
  208,             ,         9996,          88,               ,               71,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  209,             ,        11162,          88,               ,               72,            ,     85588,      0.00,     29.98,       14.99,               8,                 16
  210,             ,        10834,          88,               ,               77,            ,     85588,      6.10,     27.16,       16.63,               8,                 16
  211,             ,        10008,          88,               ,               71,            ,     85588,      0.00,     28.92,       14.46,               8,                 16
  212,             ,        10000,          97,               ,               71,            ,     85588,      0.00,     28.89,       14.45,               8,                 16
  213,             ,        10000,          96,               ,               71,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  214,             ,         9996,          88,               ,               71,            ,     85588,      0.00,     29.97,       14.98,               8,                 16
  215,             ,        11162,          91,               ,               72,            ,     85588,      6.10,     27.17,       16.63,               8,                 16
  216,             ,        10834,          86,               ,               78,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  217,             ,        10008,          88,               ,               71,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  218,             ,        10000,          88,               ,               71,            ,     85588,      0.00,     28.89,       14.45,               8,                 16
  219,             ,        10000,          88,               ,               71,            ,     85588,      0.00,     29.96,       14.98,               8,                 16
  220,             ,         9996,          97,               ,               71,            ,     85588,      6.10,     27.17,       16.63,               8,                 16
  221,             ,        11162,          96,               ,               72,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  222,             ,        10834,          88,               ,               77,            ,     85588,      0.00,     28.91,       14.45,               8,                 16
  223,             ,        10008,          88,               ,               71,            ,     85588,      0.00,     28.89,       14.45,               8,                 16
  224,             ,        10000,          88,               ,               71,            ,     85588,      0.00,     29.96,       14.98,               8,                 17
  225,             ,        10000,          92,               ,               71,            ,     85588,      6.10,     27.17,       16.63,               8,                 16
  226,             ,         9996,          86,               ,               71,            ,     85588,      0.00,     28.89,       14.45,               8,                 17
  227,             ,        11162,          88,               ,               72,            ,     85588,      0.00,     28.92,       14.46,               8,                 16
  228,             ,        10834,          97,               ,               77,            ,     85588,      0.00,     28.89,       14.45,               8,                 16
  229,             ,        10008,          96,               ,               71,            ,     85588,      0.00,     29.98,       14.99,               8,                 16
  230,             ,        10000,          88,               ,               71,            ,     85588,      6.10,     27.18,       16.64,               8,                 16
  231,             ,        10000,          88,               ,               71,            ,     85588,      0.00,     28.92,       14.46,               8,                 16
  232,             ,         9996,          88,               ,               71,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  233,             ,        11162,          88,               ,               72,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  234,             ,        10834,          88,               ,               77,            ,     85588,      0.00,     29.97,       14.98,               8,                 16
  235,             ,        10008,          92,               ,               71,            ,     85588,      6.10,     27.17,       16.63,               9,                 16
  236,             ,        10000,          99,               ,               71,            ,     85588,      0.00,     28.89,       14.45,               8,                 16
  237,             ,        10000,          96,               ,               71,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  238,             ,         9996,          88,               ,               71,            ,     85588,      0.00,     28.89,       14.45,               8,                 16
  239,             ,        11162,          88,               ,               72,            ,     85588,      0.00,     29.96,       14.98,               8,                 16
  240,             ,        10834,          88,               ,               77,            ,     85588,      6.10,     27.17,       16.63,               8,                 16
  241,             ,        10008,          88,               ,               71,            ,     85588,      0.00,     28.91,       14.45,               8,                 16
  242,             ,        10000,          88,               ,               71,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  243,             ,        10000,          88,               ,               71,            ,     85588,      0.00,     28.89,       14.45,               8,                 16
  244,             ,         9996,          88,               ,               71,            ,     85588,      0.00,     29.96,       14.98,               8,                 16
  245,             ,        11162,          91,               ,               72,            ,     85588,      6.10,     27.17,       16.63,               8,                 16
  246,             ,        10834,          95,               ,               78,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  247,             ,        10008,          94,               ,               71,            ,     85588,      0.00,     28.91,       14.45,               8,                 16
  248,             ,        10000,          88,               ,               71,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  249,             ,        10000,          88,               ,               71,            ,     85588,      0.00,     29.96,       14.98,               8,                 16
  250,             ,         9996,          88,               ,               71,            ,     85588,      6.10,     27.17,       16.63,               8,                 16
  251,             ,        11163,          88,               ,               72,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  252,             ,        10833,          88,               ,               77,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  253,             ,        10008,          88,               ,               71,            ,     85588,      0.00,     28.89,       14.45,               8,                 16
  254,             ,        10000,          88,               ,               71,            ,     85588,      0.00,     29.96,       14.98,               8,                 16
  255,             ,        10000,          88,               ,               71,            ,     85588,      6.10,     27.17,       16.63,               8,                 16
  256,             ,         9996,          92,               ,               71,            ,     85588,      0.00,     28.89,       14.45,               8,                 16
  257,             ,        11162,          94,               ,               72,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  258,             ,        10834,          94,               ,               78,            ,     85588,      0.00,     28.89,       14.45,               8,                 16
  259,             ,        10008,          88,               ,               71,            ,     85588,      0.00,     29.97,       14.98,               8,                 16
  260,             ,        10000,          88,               ,               71,            ,     85588,      6.10,     27.17,       16.63,               8,                 17
  261,             ,        10000,          88,               ,               71,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  262,             ,         9996,          88,               ,               71,            ,     85588,      0.00,     28.91,       14.45,               8,                 16
  263,             ,        11162,          88,               ,               72,            ,     85588,      0.00,     28.89,       14.45,               8,                 17
  264,             ,        10834,          97,               ,               78,            ,     85588,      0.00,     29.97,       14.98,               8,                 16
  265,             ,        10008,          96,               ,               71,            ,     85588,      6.10,     27.18,       16.64,               8,                 16
  266,             ,        10000,          88,               ,               71,            ,     85588,      0.00,     28.88,       14.44,               8,                 16
  267,             ,        10000,          92,               ,               71,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  268,             ,         9996,          86,               ,               71,            ,     85588,      0.00,     28.89,       14.45,               8,                 16
  269,             ,        11162,          88,               ,               72,            ,     85588,      0.00,     29.96,       14.98,               8,                 16
  270,             ,        10834,          88,               ,               77,            ,     85588,      6.10,     27.17,       16.63,               8,                 16
  271,             ,        10008,          88,               ,               71,            ,     85588,      0.00,     28.91,       14.45,               8,                 16
  272,             ,        10000,          96,               ,               71,            ,     85588,      0.00,     28.91,       14.45,               8,                 16
  273,             ,        10000,          96,               ,               71,            ,     85588,      0.00,     28.89,       14.45,               8,                 16
  274,             ,         9996,          88,               ,               71,            ,     85588,      0.00,     29.97,       14.98,               8,                 16
  275,             ,        11162,          88,               ,               72,            ,     85588,      6.10,     27.17,       16.63,               8,                 16
  276,             ,        10834,          88,               ,               78,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
  277,             ,        10008,          91,               ,               71,            ,     85588,      0.00,     28.91,       14.45,               8,                 16
  278,             ,        10000,          86,               ,               71,            ,     85588,      0.00,     28.89,       14.45,               8,                 17
  279,             ,        10000,          88,               ,               71,            ,     85588,      0.00,     29.96,       14.98,               8,                 16
  280,             ,         9996,          97,               ,               71,            ,     85588,      6.10,     27.17,       16.63,               8,                 16
  281,             ,        11162,          96,               ,               72,            ,     85588,      0.00,     28.92,       14.46,               8,                 16
  282,             ,        10834,          88,               ,               78,            ,     85588,      0.00,     28.89,       14.45,               8,                 16
  283,             ,        10008,          88,               ,               71,            ,     85588,      0.00,     28.89,       14.45,               8,                 16
  284,             ,        10000,          88,               ,               71,            ,     85588,      0.00,     29.97,       14.98,               8,                 16
  285,             ,        10000,          88,               ,               71,            ,     85588,      6.10,     27.17,       16.63,               8,                 16
  286,             ,         9996,          88,               ,               71,            ,     85588,      0.00,     28.90,       14.45,               8,                 16
