index,exec_time_us,loop_time_us,adc_time_us,heater_time_us,temp_get_time_us,e2e_time_us,temp_c,free_heap,cpu_core0,cpu_core1,cpu_overall,temp_mutex_wait,metrics_mutex_wait
145,,100000,89,115,61,,59.06,129128,0.00,16.75,8.38,16,4
146,,100000,85,114,61,,58.45,129128,0.00,16.74,8.37,12,4
147,,100000,89,114,61,,58.33,129128,3.15,16.74,9.95,16,4
148,,100000,85,115,61,,57.79,129128,0.00,16.75,8.38,12,5
149,,100102,89,44,61,,57.58,129128,0.00,16.74,8.37,16,5
150,,99898,85,44,61,,57.21,129128,0.00,16.74,8.37,12,4
151,,100000,89,44,61,,56.79,129128,0.00,16.75,8.38,16,5
152,,100063,85,44,61,,56.45,129128,0.00,17.68,8.84,12,4
153,,100000,89,44,61,,56.21,129128,0.00,16.74,8.37,16,4
154,,100000,85,44,61,,55.88,129128,0.00,16.75,8.38,12,4
155,,100000,89,44,61,,55.36,129128,0.00,16.74,8.37,16,5
156,,100000,85,44,61,,55.18,129128,2.60,16.74,9.67,12,4
157,,100000,89,44,61,,54.70,129128,0.00,16.75,8.38,16,4
158,,99937,85,44,61,,54.64,129128,0.00,16.74,8.37,12,4
159,,100000,89,44,61,,54.33,129128,0.00,16.74,8.37,16,5
160,,100000,85,44,61,,53.91,129128,0.00,17.73,8.86,12,4
161,,100000,89,113,61,,53.61,129128,0.00,16.74,8.37,16,4
162,,100000,85,44,61,,53.15,129128,0.00,16.74,8.37,12,4
163,,100000,89,44,61,,52.76,129128,0.00,16.75,8.38,16,4
164,,100000,85,115,61,,52.52,129128,2.60,16.74,9.67,12,4
165,,100000,89,114,61,,52.42,129128,0.00,16.74,8.37,16,5
166,,100000,85,114,61,,51.94,129128,0.00,16.75,8.38,12,4
167,,100000,89,115,61,,51.64,129128,0.00,16.74,8.37,16,4
168,,100000,85,115,61,,51.21,129128,0.00,16.74,8.37,12,4
169,,100000,89,115,61,,51.03,129128,0.00,17.69,8.85,16,4
170,,100062,85,44,61,,50.85,129128,0.00,16.74,8.37,12,4
171,,99938,89,44,61,,51.09,129128,0.00,16.74,8.37,16,5
172,,100000,85,44,61,,50.73,129128,2.60,16.75,9.68,12,4
173,,100063,89,44,61,,50.30,129128,0.00,16.74,8.37,16,5
174,,100000,85,44,61,,50.21,129128,0.00,16.74,8.37,12,4
175,,100000,89,44,61,,49.91,129128,0.00,16.75,8.38,16,4
176,,100000,85,44,61,,49.61,129128,0.00,16.74,8.37,12,4
177,,100000,89,44,61,,49.15,129128,0.00,17.72,8.86,16,4
178,,100000,85,44,61,,49.24,129128,0.00,16.74,8.37,12,4
179,,99937,89,44,61,,48.73,129128,0.00,16.74,8.37,16,5
180,,100000,85,44,61,,48.45,129128,0.00,16.74,8.37,12,4
181,,100000,89,44,61,,48.48,129128,2.60,16.75,9.68,16,5
182,,100000,85,44,61,,48.09,129128,0.00,16.74,8.37,12,4
183,,100000,89,113,61,,47.67,129128,0.00,16.74,8.37,16,4
184,,100000,85,44,61,,47.73,129128,0.00,16.75,8.38,12,4
185,,100000,89,44,61,,47.30,129128,0.00,17.68,8.84,16,5
186,,100000,85,115,61,,46.94,129128,0.00,16.74,8.37,12,4
187,,100000,89,115,61,,47.03,129128,0.00,16.75,8.38,16,5
188,,100000,85,115,61,,46.64,129128,0.00,16.74,8.37,12,4
189,,100000,89,114,61,,46.30,129128,2.60,16.74,9.67,16,5
190,,100000,85,115,61,,46.30,129128,0.00,16.75,8.38,12,4
191,,100000,89,114,61,,45.82,129128,0.00,16.74,8.37,16,4
192,,100062,85,44,61,,45.94,129128,0.00,16.74,8.37,12,4
193,,99938,89,44,61,,45.55,129128,0.00,16.75,8.38,16,5
194,,100000,85,44,61,,45.33,129128,0.00,17.72,8.86,12,5
195,,100063,89,44,61,,45.27,129128,0.00,16.74,8.37,16,4
196,,100000,85,44,61,,44.94,129128,0.00,16.75,8.38,12,4
197,,100000,89,44,61,,44.79,129128,2.60,16.74,9.67,16,4
198,,100000,85,44,61,,44.55,129128,0.00,16.74,8.37,12,4
199,,100000,89,44,61,,44.42,129128,0.00,16.75,8.38,16,5
200,,100000,85,44,61,,44.15,129128,0.00,16.74,8.37,12,5
201,,99937,89,44,61,,44.12,129128,0.00,16.96,8.48,16,4
