index,exec_time_us,loop_time_us,adc_time_us,heater_time_us,temp_get_time_us,e2e_time_us,temp_c,free_heap,cpu_core0,cpu_core1,cpu_overall,temp_mutex_wait,metrics_mutex_wait
0,101122519,100354,70,119,51,33643,39.39,129200,0.00,15.77,7.88,8,4
1,,100994,70,66,49,33820,39.33,129200,0.00,15.77,7.88,8,4
2,,100897,70,64,49,32928,39.27,129200,0.03,18.32,9.18,8,4
3,,100103,70,56,49,32025,39.15,129200,0.00,15.97,7.99,8,4
4,,101003,70,64,49,31824,39.15,129200,0.00,15.77,7.88,8,4
5,,100997,70,67,49,130928,39.09,129200,0.00,15.76,7.88,8,4
6,,101001,70,64,49,28824,39.09,129200,0.00,15.77,7.88,8,4
7,,100895,74,64,49,28025,39.00,129200,0.00,15.76,7.88,8,5
8,,100055,70,56,49,98928,38.67,129200,0.00,15.76,7.88,8,4
9,,101000,70,13,49,75928,39.09,129200,0.00,15.77,7.88,8,4
10,,101000,122,13,49,148928,40.36,129200,0.00,16.58,8.29,5,4
11,,101049,70,13,49,117928,40.94,129200,0.00,17.73,8.87,8,4
12,,101000,70,64,49,89928,41.79,129200,0.00,15.77,7.88,8,4
13,,101000,70,64,49,64928,42.03,129200,0.00,15.76,7.88,8,4
14,,101868,70,64,49,39928,42.00,129200,0.00,15.76,7.88,8,4
15,,100132,70,57,49,115823,42.03,129200,0.00,15.77,7.88,8,4
16,,101000,70,64,49,84928,41.64,129200,0.00,15.77,7.88,8,4
17,,101000,70,64,49,59928,41.97,129200,0.00,15.76,7.88,8,5
18,,101000,70,64,49,35950,41.82,129200,0.00,16.58,8.29,8,4
19,,101868,70,64,49,109054,41.33,129200,0.03,17.48,8.76,9,4
20,,100132,69,57,49,80928,41.70,129200,0.00,15.97,7.99,8,4
21,,100951,70,64,49,60928,41.39,129200,0.00,15.77,7.88,8,4
22,,101049,70,13,49,35928,40.88,129200,0.00,15.77,7.88,8,4
23,,100951,74,64,49,110928,41.39,129200,0.00,15.76,7.88,8,5
24,,101873,70,13,49,79928,40.97,129200,0.00,15.77,7.88,8,4
25,,100127,70,13,49,151928,40.64,129200,0.00,15.76,7.88,8,4
26,,101000,69,13,49,126054,41.00,129200,0.00,15.76,7.88,8,4
27,,101000,70,13,49,95928,40.67,129200,0.00,19.64,9.82,8,4
28,,101000,70,13,49,77928,40.24,129200,6.73,16.33,11.53,8,4
29,,101000,70,13,49,151928,40.27,129200,0.00,15.76,7.88,8,4
30,,101000,70,13,49,119928,40.12,129200,0.00,15.77,7.88,8,4
31,,101874,70,13,49,89928,39.94,129200,0.00,15.77,7.88,8,4
32,,100126,70,13,49,64928,39.79,129200,0.00,15.76,7.88,8,4
33,,101000,70,13,49,136928,39.82,129200,0.00,15.77,7.88,8,4
34,,101000,70,13,49,105054,39.21,129200,0.00,15.76,7.88,8,4
35,,101000,70,13,49,75928,39.48,129200,0.00,16.58,8.29,8,4
36,,101000,70,13,49,49054,39.52,129200,0.03,17.48,8.76,8,4
37,,101000,70,13,49,122054,39.52,129200,0.00,15.97,7.99,8,4
38,,101999,70,13,49,275928,39.42,129200,0.00,15.76,7.88,8,5
39,,101050,70,22,50,54928,39.15,129200,0.00,15.77,7.88,8,4
40,,100951,70,64,49,125980,39.27,129200,0.00,15.76,7.88,8,4
41,,101000,70,13,49,,38.70,129200,0.00,15.76,7.88,8,4
42,,101049,70,13,49,,40.00,129200,0.00,15.77,7.88,8,4
43,,101000,69,64,49,,41.00,129200,0.00,16.58,8.29,9,4
44,,101001,70,64,49,,41.67,129200,0.03,17.47,8.75,8,4
45,,101867,70,64,49,,41.82,129200,0.00,15.97,7.99,8,4
46,,100132,69,57,49,,41.61,129200,0.00,15.76,7.88,9,4
47,,101001,70,64,49,,41.30,129200,0.00,15.76,7.88,8,4
48,,100950,70,64,49,,41.27,129200,0.00,15.77,7.88,8,4
49,,101000,74,13,49,,41.39,129200,0.00,15.77,7.88,8,5
50,,101873,70,13,49,,40.94,129200,0.00,15.76,7.88,8,4
51,,100127,70,13,49,,41.00,129200,0.00,15.77,7.88,8,4
52,,101000,69,13,49,,40.94,129200,0.00,16.58,8.29,9,4
53,,101000,70,13,49,,40.48,129200,0.03,17.47,8.75,8,4
54,,101000,70,13,49,,40.61,129200,0.00,15.97,7.99,8,4
55,,101000,70,13,49,,40.30,129200,0.00,15.77,7.88,8,4
56,,101000,70,13,49,,40.30,129200,0.00,15.76,7.88,8,4
57,,101873,70,13,49,,40.24,129200,0.00,15.77,7.88,8,4
58,,100127,70,13,49,,39.85,129200,0.00,15.76,7.88,8,4
59,,101000,70,13,49,,39.82,129200,0.00,15.76,7.88,8,4
60,,101000,70,13,49,,39.79,129200,0.00,16.58,8.29,8,4
61,,101000,70,13,49,,39.52,129200,0.03,17.48,8.76,8,4
62,,101000,70,13,49,,39.39,129200,0.00,15.97,7.99,8,4
63,,101049,70,13,49,,39.55,129200,0.00,15.77,7.88,8,4
64,,101824,70,64,49,,39.45,129200,0.00,15.76,7.88,8,4
65,,100127,70,13,49,,38.97,129200,0.00,15.76,7.88,8,4
66,,101052,70,13,49,,40.21,129200,0.00,15.77,7.88,8,4
67,,100997,70,67,49,,40.94,129200,0.00,15.77,7.88,8,4
68,,101000,70,64,49,,42.03,129200,0.00,16.58,8.29,8,4
69,,100896,70,64,49,,41.55,129200,0.00,15.76,7.88,8,4
70,,100104,70,56,49,,41.58,129200,0.00,17.73,8.86,8,4
71,,101003,70,64,49,,41.64,129200,0.00,15.76,7.88,8,4
72,,100997,70,67,49,,41.27,129200,0.00,15.77,7.88,8,4
73,,101000,70,64,49,,41.27,129200,0.00,15.77,7.88,8,4
74,,100896,70,64,49,,41.24,129200,0.00,15.76,7.88,8,4
75,,100104,70,56,49,,41.03,129200,0.00,15.77,7.88,8,4
76,,100951,70,64,49,,41.03,129200,0.00,15.76,7.88,8,4
77,,101000,70,13,49,,41.03,129200,0.00,16.58,8.29,8,4
78,,101000,70,13,49,,40.67,129200,0.03,17.48,8.76,8,4
79,,101000,70,13,49,,40.61,129200,0.00,15.97,7.99,8,4
80,,101000,70,13,49,,40.61,129200,0.00,15.76,7.88,8,4
81,,101872,74,13,49,,40.64,129200,0.00,15.77,7.88,8,4
82,,100128,70,12,50,,40.33,129200,0.00,15.76,7.88,8,4
83,,101000,70,13,49,,40.09,129200,0.00,15.76,7.88,8,4
84,,101000,70,13,49,,40.27,129200,0.00,15.77,7.88,8,5
85,,101000,70,13,49,,39.85,129200,0.00,16.58,8.29,8,4
86,,101000,70,13,49,,39.79,129200,0.00,18.73,9.36,8,4
87,,101000,70,13,49,,39.55,129200,6.73,16.33,11.53,8,4
88,,101872,70,13,49,,39.55,129200,0.00,15.76,7.88,8,4
89,,100128,70,12,50,,39.48,129200,0.00,15.76,7.88,8,4
90,,101000,70,13,49,,39.42,129200,0.00,15.77,7.88,8,4
91,,101000,70,13,49,,39.15,129200,0.00,15.77,7.88,8,4
